p0,p1,p2,p3,p4,p5,p6,p7,p8,p9,c0,FLOPS,elapsed_sec,machine_identifier,mpi_ranks,threads_per_node,ranks_per_node,gpu_enabled,libE_id,libE_workers
float,128, , , , , ,0.5,0.5,0.9930350581432714,fftw,-21.8436,24.09676551818848,theta-knl,2048,256,64,False,2,4
float,128,-no-reorder, , , ,-r2c_dir 1,0.4957504021435157,0.8193757852967771,0.5941856023282,fftw,-34.0985,25.351407527923584,theta-knl,2048,256,64,False,3,4
double,128,-no-reorder,-a2av, ,-slabs,-r2c_dir 0,0.4331305291217394,0.6204066026833723,0.9960829984111645,fftw,-3.74076,22.392582893371586,theta-knl,2048,256,64,False,4,4
float,128, , , ,-slabs, ,0.3942641647470445,0.4123544328653027,0.7925936421415036,fftw,-11.5518,20.83933115005493,theta-knl,2048,256,64,False,5,4
float,128, ,-a2av,-p2p,-pencils, ,0.2093006312631753,0.8881811432401187,0.22929258722487067,fftw,-10.7434,40.88646817207336,theta-knl,2048,256,64,False,5,4
double,128,-no-reorder,-a2av, ,-pencils,-r2c_dir 1,0.8607548168005809,0.0394236538417572,0.09317474353009908,fftw,2.137,47.15806531906128,theta-knl,2048,256,64,False,2,4
double,128, , , ,-slabs,-r2c_dir 2,0.9245243917278716,0.0715867070265351,0.8546086317685833,fftw,-3.32323,42.66241407394409,theta-knl,2048,256,64,False,3,4
float,128, , ,-p2p_pl,-pencils,-r2c_dir 1,0.7033704360087547,0.5510764199867848,0.5589857896899944,fftw,-17.005,40.83429193496704,theta-knl,2048,256,64,False,4,4
float,128,-no-reorder, , ,-pencils,-r2c_dir 2,0.4752248924332908,0.6304762864331447,0.8560933748854009,fftw,-31.9085,58.88410019874573,theta-knl,2048,256,64,False,3,4
float,128,-reorder, ,-p2p, ,-r2c_dir 1,0.6891759176232397,0.4871197852572453,0.826835795435986,fftw,-32.6103,59.32756304740906,theta-knl,2048,256,64,False,4,4
float,128, ,-a2a, , ,-r2c_dir 1,0.4962518873352309,0.8993299942200619,0.9976976075707601,fftw,-2.16124,61.83175325393677,theta-knl,2048,256,64,False,5,4
double,128, , ,-p2p, , ,0.493492481897686,0.8151822925015878,0.35800398336401584,fftw,-17.8922,64.99955892562866,theta-knl,2048,256,64,False,2,4
float,128,-no-reorder, , , ,-r2c_dir 2,0.2414555783526775,0.9082142158503168,0.7871039011592971,fftw,-19.9526,77.94578552246094,theta-knl,2048,256,64,False,3,4
float,128,-no-reorder, ,-p2p_pl, ,-r2c_dir 1,0.5688732335091181,0.5407891417066304,0.5651169068364148,fftw,-36.9408,75.99973392486572,theta-knl,2048,256,64,False,4,4
float,128,-no-reorder, ,-p2p_pl,-pencils,-r2c_dir 1,0.5304637371627954,0.6888158743330359,0.7547291793596991,fftw,-33.8234,78.43321442604065,theta-knl,2048,256,64,False,5,4
float,128,-no-reorder, ,-p2p, ,-r2c_dir 1,0.4951518929230938,0.563314387212425,0.7415167476998121,fftw,-39.2619,80.55393767356873,theta-knl,2048,256,64,False,2,4
float,128,-no-reorder, ,-p2p, ,-r2c_dir 0,0.6082150625413298,0.5258532359510326,0.17949854970931256,fftw,-29.061,95.77793860435486,theta-knl,2048,256,64,False,4,4
float,128,-reorder, ,-p2p_pl, ,-r2c_dir 1,0.9120235603095836,0.4971620936811652,0.5097899161756755,fftw,-43.3893,93.71134996414185,theta-knl,2048,256,64,False,3,4
double,128,-no-reorder, ,-p2p_pl, ,-r2c_dir 1,0.5616619778602147,0.7822519692530894,0.09181492897262894,fftw,-25.9941,95.92158389091492,theta-knl,2048,256,64,False,2,4
float,128,-no-reorder, ,-p2p,-slabs,-r2c_dir 1,0.6506888259259328,0.6528063122431725,0.9516299368153189,fftw,-2.21747,96.53511905670166,theta-knl,2048,256,64,False,5,4
float,128,-no-reorder, ,-p2p_pl, ,-r2c_dir 1,0.5741307552344023,0.186567349137812,0.5581593252180981,fftw,-28.3596,112.22269773483276,theta-knl,2048,256,64,False,3,4
float,128,-no-reorder, , , ,-r2c_dir 1,0.8958509349448185,0.5235053594643924,0.8020340757749258,fftw,-31.9438,114.9939284324646,theta-knl,2048,256,64,False,2,4
double,128,-reorder, ,-p2p_pl, ,-r2c_dir 2,0.7289550565616444,0.5070726980775665,0.9488028686148584,fftw,-27.7369,115.20902395248412,theta-knl,2048,256,64,False,4,4
float,128,-no-reorder, ,-p2p_pl, ,-r2c_dir 1,0.5362771208451551,0.4210442403032016,0.5616614847259653,fftw,-30.2105,115.05921244621275,theta-knl,2048,256,64,False,5,4
float,128,-reorder, ,-p2p_pl, ,-r2c_dir 1,0.5573187150768929,0.5013346250289753,0.12319795155684882,fftw,-29.413,129.9045386314392,theta-knl,2048,256,64,False,3,4
float,128,-no-reorder, ,-p2p_pl, ,-r2c_dir 1,0.2854450649931701,0.5261476326145419,0.9514933468581488,fftw,-29.827,132.77892398834229,theta-knl,2048,256,64,False,2,4
float,128,-reorder, ,-p2p_pl, ,-r2c_dir 1,0.7677667604710194,0.6314861775139513,0.5788922565158708,fftw,-39.3539,134.1085329055786,theta-knl,2048,256,64,False,4,4
double,128,-no-reorder, , , ,-r2c_dir 1,0.5324092732535409,0.6061987769881348,0.605332488256852,fftw,-5.33214,137.6137216091156,theta-knl,2048,256,64,False,5,4
float,128,-reorder, ,-p2p, ,-r2c_dir 1,0.5262312164915801,0.5707802014389555,0.7300427187984151,fftw,-34.1624,145.58490467071533,theta-knl,2048,256,64,False,3,4
float,128,-no-reorder, ,-p2p, ,-r2c_dir 1,0.9277892335692638,0.5568192291786471,0.20470126693442364,fftw,-39.8013,148.8295955657959,theta-knl,2048,256,64,False,2,4
float,128,-reorder, ,-p2p_pl, ,-r2c_dir 1,0.7635403704904818,0.7108998534959187,0.7956532779443208,fftw,-36.253,150.67421412467957,theta-knl,2048,256,64,False,4,4
float,128,-reorder, ,-p2p_pl, ,-r2c_dir 1,0.8458418169434097,0.3620305985003658,0.17734077568287698,fftw,-24.8964,154.53832483291626,theta-knl,2048,256,64,False,5,4
float,128,-reorder, ,-p2p, ,-r2c_dir 1,0.9315409610212416,0.4932378129672341,0.8448079121216072,fftw,-37.862,163.3082811832428,theta-knl,2048,256,64,False,3,4
float,128,-reorder, ,-p2p_pl, ,-r2c_dir 0,0.93665876037059,0.5704271592369472,0.9120888355820491,fftw,-41.3119,165.05381631851196,theta-knl,2048,256,64,False,2,4
double,128,-reorder, ,-p2p, ,-r2c_dir 1,0.793445736267937,0.5572450709355268,0.9343175320386994,fftw,-29.6806,167.03856253623962,theta-knl,2048,256,64,False,4,4
float,128,-reorder, ,-p2p_pl, ,-r2c_dir 1,0.8817291267302666,0.9655391566216436,0.8622801199095196,fftw,-37.5277,172.37632179260254,theta-knl,2048,256,64,False,5,4
float,128,-reorder, ,-p2p_pl, ,-r2c_dir 1,0.9820317915683128,0.5362871006056916,0.6060417619162488,fftw,-40.2252,179.17684412002563,theta-knl,2048,256,64,False,2,4
