p0,p1,p2,p3,p4,p5,p6,p7,p8,p9,c0,FLOPS,elapsed_sec,machine_identifier,mpi_ranks,threads_per_node,ranks_per_node,gpu_enabled,libE_id,libE_workers
float,1024,-reorder,-a2av, ,-pencils,-r2c_dir 1,0.8683832537125101,0.613910232919171,0.9080260401366967,fftw,-1094.04,32.87425923347473,theta-knl,2048,256,64,False,3,4
float,1024,-no-reorder, ,-p2p, ,-r2c_dir 1,0.9025480124007573,0.7238723513082903,0.02253547333581194,fftw,-808.008,33.040693044662476,theta-knl,2048,256,64,False,4,4
float,1024,-no-reorder, ,-p2p,-pencils, ,0.7612182764207736,0.41690216315259543,0.5182017434521815,fftw,-736.312,33.308330059051514,theta-knl,2048,256,64,False,5,4
float,1024, , ,-p2p,-slabs,-r2c_dir 0,0.6636296235975038,0.9346674327576538,0.6956075140865877,fftw,-167.978,40.59135437011719,theta-knl,2048,256,64,False,2,4
float,1024,-reorder,-a2av, ,-pencils,-r2c_dir 0,0.7261167183957534,0.8362917478674331,0.6201954600497718,fftw,-1010.87,49.75706887245178,theta-knl,2048,256,64,False,5,4
float,1024,-reorder,-a2av, ,-pencils,-r2c_dir 1,0.30622790634646874,0.956803322744847,0.8752066668601198,fftw,-781.277,51.82313132286072,theta-knl,2048,256,64,False,4,4
double,1024, ,-a2av, , ,-r2c_dir 1,0.6769850837399447,0.7803515397293654,0.4305205120848084,fftw,-519.767,52.59251165390015,theta-knl,2048,256,64,False,3,4
float,1024,-reorder,-a2av, ,-pencils,-r2c_dir 1,0.3380281323409173,0.40619798291291725,0.030197446435312695,fftw,-1051.82,66.39673781394958,theta-knl,2048,256,64,False,3,4
float,1024,-reorder,-a2a,-p2p,-slabs, ,0.9196714495666795,0.8623599220047297,0.9771629174312393,fftw,-338.299,68.55242347717285,theta-knl,2048,256,64,False,5,4
float,1024,-no-reorder, ,-p2p,-pencils, ,0.6742626643501008,0.8699645998898003,0.2591192410548063,fftw,-572.354,68.9894666671753,theta-knl,2048,256,64,False,4,4
float,1024,-no-reorder, , ,-pencils,-r2c_dir 2,0.8466802755697261,0.5890597219209823,0.8116656403054263,fftw,-893.916,82.92669582366943,theta-knl,2048,256,64,False,3,4
double,1024, ,-a2a,-p2p_pl,-pencils, ,0.22124489906026412,0.6069792412819369,0.5941528493364919,fftw,-220.099,93.36939764022827,theta-knl,2048,256,64,False,5,4
float,1024,-no-reorder,-a2a,-p2p_pl,-slabs,-r2c_dir 2,0.8617185075665853,0.784987861536347,0.3484219435707808,fftw,-256.796,106.11676526069641,theta-knl,2048,256,64,False,4,4
float,1024, ,-a2a, , ,-r2c_dir 2,0.8776851754038534,0.8882671808773299,0.17054249370803737,fftw,-179.055,109.18509221076965,theta-knl,2048,256,64,False,3,4
double,1024, ,-a2av, ,-pencils, ,0.5715856033627938,0.991783628755982,0.9898573742170643,fftw,-479.128,113.17060947418213,theta-knl,2048,256,64,False,5,4
float,1024, ,-a2a,-p2p_pl, ,-r2c_dir 0,0.868671754397083,0.8707953629963731,0.9736403822193666,fftw,-875.429,129.18526792526245,theta-knl,2048,256,64,False,5,4
double,1024,-no-reorder,-a2av, ,-slabs,-r2c_dir 0,0.528427236767926,0.9147573061227925,0.8355066899744265,fftw,-243.947,129.6244819164276,theta-knl,2048,256,64,False,3,4
float,1024, ,-a2av,-p2p_pl,-slabs,-r2c_dir 2,0.6987593048237064,0.9198779880543183,0.06927660185456508,fftw,-295.136,144.34426093101501,theta-knl,2048,256,64,False,4,4
float,1024,-no-reorder,-a2av,-p2p_pl, , ,0.8830060241424744,0.9986996821176596,0.40241067332400987,fftw,-575.031,146.9143407344818,theta-knl,2048,256,64,False,3,4
double,1024,-reorder,-a2av, ,-slabs, ,0.8018386223839886,0.9967067665475887,0.09730368933541457,fftw,-260.167,148.9117612838745,theta-knl,2048,256,64,False,5,4
float,1024,-reorder, , ,-pencils,-r2c_dir 1,0.8564027518649475,0.6108972017039466,0.02989884243847289,fftw,-888.031,160.41385650634766,theta-knl,2048,256,64,False,4,4
float,1024, , ,-p2p,-pencils, ,0.6845992392790304,0.8188333311464656,0.8962467854957089,fftw,-611.459,164.00423574447632,theta-knl,2048,256,64,False,3,4
float,1024,-no-reorder,-a2av, , ,-r2c_dir 2,0.9477327850255508,0.9551904603614059,0.9580033456082336,fftw,-782.206,166.83494567871094,theta-knl,2048,256,64,False,5,4
float,1024,-reorder,-a2av,-p2p,-pencils, ,0.17228892761002831,0.705853284450746,0.14625854802451835,fftw,-662.717,177.73624348640442,theta-knl,2048,256,64,False,4,4
float,1024, , ,-p2p, ,-r2c_dir 0,0.9637604436064425,0.3574541312349451,0.25961508941351313,fftw,-1357.91,180.20435500144958,theta-knl,2048,256,64,False,5,4
float,1024, , ,-p2p_pl,-pencils,-r2c_dir 1,0.37735812117074163,0.6647573533494747,0.7752873294972955,fftw,-669.302,180.63028597831726,theta-knl,2048,256,64,False,3,4
